date,weekno,employee_id,name,status
06-06-2022,W 24,Atq -411,Samuel Murray,WFO
06-06-2022,W 24,Atq -461,Josh Sharp,WFO
06-06-2022,W 24,Atq -376,Dominique Benjamin,WFO
06-06-2022,W 24,Atq -373,Isiah Small,WFO
06-06-2022,W 24,Atq -408,Nick Orozco,WFO
06-06-2022,W 24,Atq -418,Marquis Wyatt,WFO
06-06-2022,W 24,Atq -414,Titus Andersen,WFO
06-06-2022,W 24,Atq -403,Will Mahoney,WFO
06-06-2022,W 24,Atq -393,Emma Freeman,WFO
06-06-2022,W 24,Atq -421,Rylee Mullins,WFO
06-06-2022,W 24,Atq -432,Ryann Guerrero,WFO
06-06-2022,W 24,Atq -484,Demarcus Gordon,WFO
06-06-2022,W 24,Atq -467,Esperanza Irwin,WFO
06-06-2022,W 24,Atq -396,Karma Reeves,WFO
06-06-2022,W 24,Atq -472,Cristofer Bernard,WFO
06-06-2022,W 24,Atq -412,Tucker Austin,WFO
06-06-2022,W 24,Atq -484,Adyson Moyer,WFO
06-06-2022,W 24,Atq -385,Jase Ingram,WFO
06-06-2022,W 24,Atq -375,Kenley Marsh,WFO
06-06-2022,W 24,Atq -475,London Kim,WFO
06-06-2022,W 24,Atq -405,Chris Frye,WFO
06-06-2022,W 24,Atq -348,Weston Horton,WFO
06-06-2022,W 24,Atq -368,Macie Callahan,WFO
06-06-2022,W 24,Atq -475,Rey Novak,WFO
06-06-2022,W 24,Atq -433,Jayce Fuentes,WFO
06-06-2022,W 24,Atq -370,Ella Roth,WFO
06-06-2022,W 24,Atq -423,Rodrigo Price,WFO
06-06-2022,W 24,Atq -438,Miles Fields,WFO
06-06-2022,W 24,Atq -349,Trystan Ortega,WFO
06-06-2022,W 24,Atq -459,Iris Woodard,WFO
06-06-2022,W 24,Atq -396,Joel Cruz,WFO
06-06-2022,W 24,Atq -419,Faith Hamilton,WFO
06-06-2022,W 24,Atq -446,April Ayers,WFO
06-06-2022,W 24,Atq -334,Boston Morse,WFO
06-06-2022,W 24,Atq -343,Myla Klein,WFO
06-06-2022,W 24,Atq -335,Madelynn Gray,WFO
06-06-2022,W 24,Atq -440,Mckayla Parker,WFO
06-06-2022,W 24,Atq -405,Sofia Solis,WFO
06-06-2022,W 24,Atq -467,Cason David,WFO
06-06-2022,W 24,Atq -419,Kaylah Schultz,WFO
06-06-2022,W 24,Atq -443,Lyric Bartlett,WFO
06-06-2022,W 24,Atq -335,Tori Shannon,WFO
06-06-2022,W 24,Atq -397,Grace Stone,WFO
06-06-2022,W 24,Atq -404,Ana Little,WFO
06-06-2022,W 24,Atq -436,Phoenix Brady,WFO
06-06-2022,W 24,Atq -441,Loki Lal,WFO
06-06-2022,W 24,Atq -366,Peter Pandey,WFO
06-06-2022,W 24,Atq -438,Mekhi Singleton,WFO
06-06-2022,W 24,Atq -398,Bo Cordova,WFO
06-06-2022,W 24,Atq -411,Nevaeh Waller,WFO
06-06-2022,W 24,Atq -462,Jarvis Singh,WFO
06-06-2022,W 24,Atq -406,Thanos Thakur,WFO
06-06-2022,W 24,Atq -350,Alexander Davenport,WFH
06-06-2022,W 24,Atq -453,Nehemiah Diaz,WFH
06-06-2022,W 24,Atq -418,Hillary Kirk,WFH
06-06-2022,W 24,Atq -382,Gustavo Ritter,WFH
06-06-2022,W 24,Atq -456,Adriel Pace,WFH
06-06-2022,W 24,Atq -468,Xiomara Ruiz,SL
06-06-2022,W 24,Atq -367,Briley Orr,PL
06-06-2022,W 24,Atq -375,Hailee Fitzpatrick,PL
06-06-2022,W 24,Atq -385,Alyson Huber,WFO
06-06-2022,W 24,Atq -389,Julien Hamilton,WFO
06-06-2022,W 24,Atq -414,Mckayla Miles,WFO
06-06-2022,W 24,Atq -334,Charity Singleton,WFO
06-06-2022,W 24,Atq -452,Jaime Ritter,WFO
06-06-2022,W 24,Atq -362,Kiana Mcmillan,WFO
06-06-2022,W 24,Atq -476,Kane Malone,WFO
06-06-2022,W 24,Atq -455,Aditya Walls,WFO
06-06-2022,W 24,Atq -458,Jessie Carrillo,WFO
06-06-2022,W 24,Atq -437,Dallas Weeks,WFO
06-06-2022,W 24,Atq -372,Miley Combs,WFO
06-06-2022,W 24,Atq -374,Kaley Fitzpatrick,WFO
06-06-2022,W 24,Atq -371,Kayleigh Kennedy,WFO
06-06-2022,W 24,Atq -364,Keaton Nixon,WFO
06-06-2022,W 24,Atq -448,Athena Rios,WFO
07-06-2022,W 24,Atq -411,Samuel Murray,WFO
07-06-2022,W 24,Atq -461,Josh Sharp,WFO
07-06-2022,W 24,Atq -453,Nehemiah Diaz,WFO
07-06-2022,W 24,Atq -376,Dominique Benjamin,WFO
07-06-2022,W 24,Atq -373,Isiah Small,WFO
07-06-2022,W 24,Atq -408,Nick Orozco,WFO
07-06-2022,W 24,Atq -418,Marquis Wyatt,WFO
07-06-2022,W 24,Atq -414,Titus Andersen,WFO
07-06-2022,W 24,Atq -403,Will Mahoney,WFO
07-06-2022,W 24,Atq -393,Emma Freeman,WFO
07-06-2022,W 24,Atq -367,Briley Orr,WFO
07-06-2022,W 24,Atq -421,Rylee Mullins,WFO
07-06-2022,W 24,Atq -432,Ryann Guerrero,WFO
07-06-2022,W 24,Atq -484,Demarcus Gordon,WFO
07-06-2022,W 24,Atq -467,Esperanza Irwin,WFO
07-06-2022,W 24,Atq -396,Karma Reeves,WFO
07-06-2022,W 24,Atq -472,Cristofer Bernard,WFO
07-06-2022,W 24,Atq -412,Tucker Austin,WFO
07-06-2022,W 24,Atq -484,Adyson Moyer,WFO
07-06-2022,W 24,Atq -385,Jase Ingram,WFO
07-06-2022,W 24,Atq -456,Adriel Pace,WFO
07-06-2022,W 24,Atq -375,Kenley Marsh,WFO
07-06-2022,W 24,Atq -475,London Kim,WFO
07-06-2022,W 24,Atq -405,Chris Frye,WFO
07-06-2022,W 24,Atq -348,Weston Horton,WFO
07-06-2022,W 24,Atq -468,Xiomara Ruiz,WFO
07-06-2022,W 24,Atq -368,Macie Callahan,WFO
07-06-2022,W 24,Atq -475,Rey Novak,WFO
07-06-2022,W 24,Atq -433,Jayce Fuentes,WFO
07-06-2022,W 24,Atq -370,Ella Roth,WFO
07-06-2022,W 24,Atq -423,Rodrigo Price,WFO
07-06-2022,W 24,Atq -438,Miles Fields,WFO
07-06-2022,W 24,Atq -349,Trystan Ortega,WFO
07-06-2022,W 24,Atq -459,Iris Woodard,WFO
07-06-2022,W 24,Atq -396,Joel Cruz,WFO
07-06-2022,W 24,Atq -419,Faith Hamilton,WFO
07-06-2022,W 24,Atq -446,April Ayers,WFO
07-06-2022,W 24,Atq -334,Boston Morse,WFO
07-06-2022,W 24,Atq -343,Myla Klein,WFO
07-06-2022,W 24,Atq -335,Madelynn Gray,WFO
07-06-2022,W 24,Atq -440,Mckayla Parker,WFO
07-06-2022,W 24,Atq -405,Sofia Solis,WFO
07-06-2022,W 24,Atq -450,Miya Hampton,WFO
07-06-2022,W 24,Atq -467,Cason David,WFO
07-06-2022,W 24,Atq -419,Kaylah Schultz,WFO
07-06-2022,W 24,Atq -443,Lyric Bartlett,WFO
07-06-2022,W 24,Atq -335,Tori Shannon,WFO
07-06-2022,W 24,Atq -397,Grace Stone,WFO
07-06-2022,W 24,Atq -404,Ana Little,WFO
07-06-2022,W 24,Atq -436,Phoenix Brady,WFO
07-06-2022,W 24,Atq -441,Loki Lal,WFO
07-06-2022,W 24,Atq -366,Peter Pandey,WFO
07-06-2022,W 24,Atq -438,Mekhi Singleton,WFO
07-06-2022,W 24,Atq -398,Bo Cordova,WFO
07-06-2022,W 24,Atq -411,Nevaeh Waller,WFO
07-06-2022,W 24,Atq -462,Jarvis Singh,WFO
07-06-2022,W 24,Atq -406,Thanos Thakur,WFO
07-06-2022,W 24,Atq -350,Alexander Davenport,WFH
07-06-2022,W 24,Atq -418,Hillary Kirk,WFH
07-06-2022,W 24,Atq -382,Gustavo Ritter,WFH
07-06-2022,W 24,Atq -375,Hailee Fitzpatrick,PL
07-06-2022,W 24,Atq -385,Alyson Huber,WFO
07-06-2022,W 24,Atq -389,Julien Hamilton,WFO
07-06-2022,W 24,Atq -414,Mckayla Miles,WFO
07-06-2022,W 24,Atq -334,Charity Singleton,WFO
07-06-2022,W 24,Atq -452,Jaime Ritter,WFO
07-06-2022,W 24,Atq -362,Kiana Mcmillan,WFO
07-06-2022,W 24,Atq -476,Kane Malone,WFO
07-06-2022,W 24,Atq -455,Aditya Walls,WFO
07-06-2022,W 24,Atq -458,Jessie Carrillo,WFO
07-06-2022,W 24,Atq -437,Dallas Weeks,WFO
07-06-2022,W 24,Atq -372,Miley Combs,WFO
07-06-2022,W 24,Atq -371,Kayleigh Kennedy,WFO
07-06-2022,W 24,Atq -364,Keaton Nixon,WFO
07-06-2022,W 24,Atq -448,Athena Rios,WFO
07-06-2022,W 24,Atq -472,Quincy Mendez,WFO
08-06-2022,W 24,Atq -461,Josh Sharp,WFO
08-06-2022,W 24,Atq -376,Dominique Benjamin,WFO
08-06-2022,W 24,Atq -418,Hillary Kirk,WFO
08-06-2022,W 24,Atq -373,Isiah Small,WFO
08-06-2022,W 24,Atq -408,Nick Orozco,WFO
08-06-2022,W 24,Atq -418,Marquis Wyatt,WFO
08-06-2022,W 24,Atq -414,Titus Andersen,WFO
08-06-2022,W 24,Atq -403,Will Mahoney,WFO
08-06-2022,W 24,Atq -393,Emma Freeman,WFO
08-06-2022,W 24,Atq -367,Briley Orr,WFO
08-06-2022,W 24,Atq -421,Rylee Mullins,WFO
08-06-2022,W 24,Atq -432,Ryann Guerrero,WFO
08-06-2022,W 24,Atq -484,Demarcus Gordon,WFO
08-06-2022,W 24,Atq -467,Esperanza Irwin,WFO
08-06-2022,W 24,Atq -396,Karma Reeves,WFO
08-06-2022,W 24,Atq -472,Cristofer Bernard,WFO
08-06-2022,W 24,Atq -412,Tucker Austin,WFO
08-06-2022,W 24,Atq -484,Adyson Moyer,WFO
08-06-2022,W 24,Atq -456,Adriel Pace,WFO
08-06-2022,W 24,Atq -375,Kenley Marsh,WFO
08-06-2022,W 24,Atq -475,London Kim,WFO
08-06-2022,W 24,Atq -405,Chris Frye,WFO
08-06-2022,W 24,Atq -348,Weston Horton,WFO
08-06-2022,W 24,Atq -468,Xiomara Ruiz,WFO
08-06-2022,W 24,Atq -368,Macie Callahan,WFO
08-06-2022,W 24,Atq -475,Rey Novak,WFO
08-06-2022,W 24,Atq -375,Hailee Fitzpatrick,WFO
08-06-2022,W 24,Atq -433,Jayce Fuentes,WFO
08-06-2022,W 24,Atq -370,Ella Roth,WFO
08-06-2022,W 24,Atq -438,Miles Fields,WFO
08-06-2022,W 24,Atq -459,Iris Woodard,WFO
08-06-2022,W 24,Atq -396,Joel Cruz,WFO
08-06-2022,W 24,Atq -419,Faith Hamilton,WFO
08-06-2022,W 24,Atq -446,April Ayers,WFO
08-06-2022,W 24,Atq -334,Boston Morse,WFO
08-06-2022,W 24,Atq -343,Myla Klein,WFO
08-06-2022,W 24,Atq -440,Mckayla Parker,WFO
08-06-2022,W 24,Atq -405,Sofia Solis,WFO
08-06-2022,W 24,Atq -467,Cason David,WFO
08-06-2022,W 24,Atq -419,Kaylah Schultz,WFO
08-06-2022,W 24,Atq -443,Lyric Bartlett,WFO
08-06-2022,W 24,Atq -335,Tori Shannon,WFO
08-06-2022,W 24,Atq -397,Grace Stone,WFO
08-06-2022,W 24,Atq -404,Ana Little,WFO
08-06-2022,W 24,Atq -436,Phoenix Brady,WFO
08-06-2022,W 24,Atq -441,Loki Lal,WFO
08-06-2022,W 24,Atq -366,Peter Pandey,WFO
08-06-2022,W 24,Atq -438,Mekhi Singleton,WFO
08-06-2022,W 24,Atq -398,Bo Cordova,WFO
08-06-2022,W 24,Atq -411,Nevaeh Waller,WFO
08-06-2022,W 24,Atq -462,Jarvis Singh,WFO
08-06-2022,W 24,Atq -406,Thanos Thakur,WFO
08-06-2022,W 24,Atq -350,Alexander Davenport,WFH
08-06-2022,W 24,Atq -453,Nehemiah Diaz,WFH
08-06-2022,W 24,Atq -382,Gustavo Ritter,WFH
08-06-2022,W 24,Atq -423,Rodrigo Price,WFH
08-06-2022,W 24,Atq -385,Jase Ingram,PL
08-06-2022,W 24,Atq -385,Alyson Huber,WFO
08-06-2022,W 24,Atq -389,Julien Hamilton,WFO
08-06-2022,W 24,Atq -414,Mckayla Miles,WFO
08-06-2022,W 24,Atq -334,Charity Singleton,WFO
08-06-2022,W 24,Atq -452,Jaime Ritter,WFO
08-06-2022,W 24,Atq -362,Kiana Mcmillan,WFO
08-06-2022,W 24,Atq -476,Kane Malone,WFO
08-06-2022,W 24,Atq -455,Aditya Walls,WFO
08-06-2022,W 24,Atq -458,Jessie Carrillo,WFO
08-06-2022,W 24,Atq -437,Dallas Weeks,WFO
08-06-2022,W 24,Atq -372,Miley Combs,WFO
08-06-2022,W 24,Atq -374,Kaley Fitzpatrick,WFO
08-06-2022,W 24,Atq -371,Kayleigh Kennedy,WFO
08-06-2022,W 24,Atq -364,Keaton Nixon,WFO
08-06-2022,W 24,Atq -472,Quincy Mendez,WFO
08-06-2022,W 24,Atq -411,Samuel Murray,WFO
09-06-2022,W 24,Atq -461,Josh Sharp,WFO
09-06-2022,W 24,Atq -376,Dominique Benjamin,WFO
09-06-2022,W 24,Atq -418,Hillary Kirk,WFO
09-06-2022,W 24,Atq -373,Isiah Small,WFO
09-06-2022,W 24,Atq -408,Nick Orozco,WFO
09-06-2022,W 24,Atq -418,Marquis Wyatt,WFO
09-06-2022,W 24,Atq -414,Titus Andersen,WFO
09-06-2022,W 24,Atq -403,Will Mahoney,WFO
09-06-2022,W 24,Atq -367,Briley Orr,WFO
09-06-2022,W 24,Atq -421,Rylee Mullins,WFO
09-06-2022,W 24,Atq -432,Ryann Guerrero,WFO
09-06-2022,W 24,Atq -484,Demarcus Gordon,WFO
09-06-2022,W 24,Atq -467,Esperanza Irwin,WFO
09-06-2022,W 24,Atq -396,Karma Reeves,WFO
09-06-2022,W 24,Atq -472,Cristofer Bernard,WFO
09-06-2022,W 24,Atq -412,Tucker Austin,WFO
09-06-2022,W 24,Atq -484,Adyson Moyer,WFO
09-06-2022,W 24,Atq -385,Jase Ingram,WFO
09-06-2022,W 24,Atq -456,Adriel Pace,WFO
09-06-2022,W 24,Atq -375,Kenley Marsh,WFO
09-06-2022,W 24,Atq -475,London Kim,WFO
09-06-2022,W 24,Atq -348,Weston Horton,WFO
09-06-2022,W 24,Atq -468,Xiomara Ruiz,WFO
09-06-2022,W 24,Atq -375,Hailee Fitzpatrick,WFO
09-06-2022,W 24,Atq -433,Jayce Fuentes,WFO
09-06-2022,W 24,Atq -370,Ella Roth,WFO
09-06-2022,W 24,Atq -438,Miles Fields,WFO
09-06-2022,W 24,Atq -459,Iris Woodard,WFO
09-06-2022,W 24,Atq -396,Joel Cruz,WFO
09-06-2022,W 24,Atq -419,Faith Hamilton,WFO
09-06-2022,W 24,Atq -446,April Ayers,WFO
09-06-2022,W 24,Atq -334,Boston Morse,WFO
09-06-2022,W 24,Atq -343,Myla Klein,WFO
09-06-2022,W 24,Atq -440,Mckayla Parker,WFO
09-06-2022,W 24,Atq -405,Sofia Solis,WFO
09-06-2022,W 24,Atq -467,Cason David,WFO
09-06-2022,W 24,Atq -419,Kaylah Schultz,WFO
09-06-2022,W 24,Atq -443,Lyric Bartlett,WFO
09-06-2022,W 24,Atq -335,Tori Shannon,WFO
09-06-2022,W 24,Atq -397,Grace Stone,WFO
09-06-2022,W 24,Atq -404,Ana Little,WFO
09-06-2022,W 24,Atq -441,Loki Lal,WFO
09-06-2022,W 24,Atq -366,Peter Pandey,WFO
09-06-2022,W 24,Atq -438,Mekhi Singleton,WFO
09-06-2022,W 24,Atq -398,Bo Cordova,WFO
09-06-2022,W 24,Atq -411,Nevaeh Waller,WFO
09-06-2022,W 24,Atq -462,Jarvis Singh,WFO
09-06-2022,W 24,Atq -406,Thanos Thakur,WFO
09-06-2022,W 24,Atq -350,Alexander Davenport,WFH
09-06-2022,W 24,Atq -453,Nehemiah Diaz,WFH
09-06-2022,W 24,Atq -382,Gustavo Ritter,WFH
09-06-2022,W 24,Atq -405,Chris Frye,WFH
09-06-2022,W 24,Atq -475,Rey Novak,WFH
09-06-2022,W 24,Atq -393,Emma Freeman,PL
09-06-2022,W 24,Atq -368,Macie Callahan,PL
09-06-2022,W 24,Atq -423,Rodrigo Price,PL
09-06-2022,W 24,Atq -436,Phoenix Brady,PL
09-06-2022,W 24,Atq -385,Alyson Huber,WFO
09-06-2022,W 24,Atq -389,Julien Hamilton,WFO
09-06-2022,W 24,Atq -414,Mckayla Miles,WFO
09-06-2022,W 24,Atq -334,Charity Singleton,WFO
09-06-2022,W 24,Atq -452,Jaime Ritter,WFO
09-06-2022,W 24,Atq -362,Kiana Mcmillan,WFO
09-06-2022,W 24,Atq -476,Kane Malone,WFO
09-06-2022,W 24,Atq -455,Aditya Walls,WFO
09-06-2022,W 24,Atq -458,Jessie Carrillo,WFO
09-06-2022,W 24,Atq -437,Dallas Weeks,WFO
09-06-2022,W 24,Atq -372,Miley Combs,WFO
09-06-2022,W 24,Atq -371,Kayleigh Kennedy,WFO
09-06-2022,W 24,Atq -364,Keaton Nixon,WFO
09-06-2022,W 24,Atq -411,Samuel Murray,WFO
10-06-2022,W 24,Atq -418,Hillary Kirk,WFO
10-06-2022,W 24,Atq -373,Isiah Small,WFO
10-06-2022,W 24,Atq -408,Nick Orozco,WFO
10-06-2022,W 24,Atq -418,Marquis Wyatt,WFO
10-06-2022,W 24,Atq -414,Titus Andersen,WFO
10-06-2022,W 24,Atq -403,Will Mahoney,WFO
10-06-2022,W 24,Atq -367,Briley Orr,WFO
10-06-2022,W 24,Atq -432,Ryann Guerrero,WFO
10-06-2022,W 24,Atq -484,Demarcus Gordon,WFO
10-06-2022,W 24,Atq -467,Esperanza Irwin,WFO
10-06-2022,W 24,Atq -396,Karma Reeves,WFO
10-06-2022,W 24,Atq -472,Cristofer Bernard,WFO
10-06-2022,W 24,Atq -484,Adyson Moyer,WFO
10-06-2022,W 24,Atq -385,Jase Ingram,WFO
10-06-2022,W 24,Atq -456,Adriel Pace,WFO
10-06-2022,W 24,Atq -375,Kenley Marsh,WFO
10-06-2022,W 24,Atq -475,London Kim,WFO
10-06-2022,W 24,Atq -348,Weston Horton,WFO
10-06-2022,W 24,Atq -468,Xiomara Ruiz,WFO
10-06-2022,W 24,Atq -375,Hailee Fitzpatrick,WFO
10-06-2022,W 24,Atq -433,Jayce Fuentes,WFO
10-06-2022,W 24,Atq -370,Ella Roth,WFO
10-06-2022,W 24,Atq -438,Miles Fields,WFO
10-06-2022,W 24,Atq -459,Iris Woodard,WFO
10-06-2022,W 24,Atq -396,Joel Cruz,WFO
10-06-2022,W 24,Atq -419,Faith Hamilton,WFO
10-06-2022,W 24,Atq -446,April Ayers,WFO
10-06-2022,W 24,Atq -334,Boston Morse,WFO
10-06-2022,W 24,Atq -343,Myla Klein,WFO
10-06-2022,W 24,Atq -440,Mckayla Parker,WFO
10-06-2022,W 24,Atq -405,Sofia Solis,WFO
10-06-2022,W 24,Atq -467,Cason David,WFO
10-06-2022,W 24,Atq -419,Kaylah Schultz,WFO
10-06-2022,W 24,Atq -443,Lyric Bartlett,WFO
10-06-2022,W 24,Atq -335,Tori Shannon,WFO
10-06-2022,W 24,Atq -397,Grace Stone,WFO
10-06-2022,W 24,Atq -404,Ana Little,WFO
10-06-2022,W 24,Atq -441,Loki Lal,WFO
10-06-2022,W 24,Atq -366,Peter Pandey,WFO
10-06-2022,W 24,Atq -398,Bo Cordova,WFO
10-06-2022,W 24,Atq -411,Nevaeh Waller,WFO
10-06-2022,W 24,Atq -462,Jarvis Singh,WFO
10-06-2022,W 24,Atq -406,Thanos Thakur,WFO
10-06-2022,W 24,Atq -350,Alexander Davenport,WFH
10-06-2022,W 24,Atq -453,Nehemiah Diaz,WFH
10-06-2022,W 24,Atq -382,Gustavo Ritter,WFH
10-06-2022,W 24,Atq -421,Rylee Mullins,WFH
10-06-2022,W 24,Atq -412,Tucker Austin,WFH
10-06-2022,W 24,Atq -405,Chris Frye,WFH
10-06-2022,W 24,Atq -475,Rey Novak,WFH
10-06-2022,W 24,Atq -393,Emma Freeman,PL
10-06-2022,W 24,Atq -368,Macie Callahan,PL
10-06-2022,W 24,Atq -423,Rodrigo Price,PL
10-06-2022,W 24,Atq -436,Phoenix Brady,PL
10-06-2022,W 24,Atq -438,Mekhi Singleton,PL
10-06-2022,W 24,Atq -348,Zaiden Wheeler,WO
10-06-2022,W 24,Atq -385,Alyson Huber,WO
10-06-2022,W 24,Atq -389,Julien Hamilton,WO
10-06-2022,W 24,Atq -414,Mckayla Miles,WO
10-06-2022,W 24,Atq -334,Charity Singleton,WO
10-06-2022,W 24,Atq -452,Jaime Ritter,WO
10-06-2022,W 24,Atq -362,Kiana Mcmillan,WO
10-06-2022,W 24,Atq -476,Kane Malone,WO
10-06-2022,W 24,Atq -455,Aditya Walls,WO
10-06-2022,W 24,Atq -458,Jessie Carrillo,WO
10-06-2022,W 24,Atq -437,Dallas Weeks,WO
10-06-2022,W 24,Atq -372,Miley Combs,WO
10-06-2022,W 24,Atq -374,Kaley Fitzpatrick,WO
10-06-2022,W 24,Atq -470,Jovani Pope,WO
10-06-2022,W 24,Atq -350,Alexander Davenport,WO
10-06-2022,W 24,Atq -401,Piper Carroll,WO
11-06-2022,W 24,Atq -459,Leslie Navarro,WO
11-06-2022,W 24,Atq -361,Makai Hardy,WO
11-06-2022,W 24,Atq -371,Kayleigh Kennedy,WO
11-06-2022,W 24,Atq -364,Keaton Nixon,WO
11-06-2022,W 24,Atq -448,Athena Rios,WO
11-06-2022,W 24,Atq -472,Quincy Mendez,WO
11-06-2022,W 24,Atq -411,Samuel Murray,WO
11-06-2022,W 24,Atq -461,Josh Sharp,WO
11-06-2022,W 24,Atq -453,Nehemiah Diaz,WO
11-06-2022,W 24,Atq -376,Dominique Benjamin,WO
11-06-2022,W 24,Atq -418,Hillary Kirk,WO
11-06-2022,W 24,Atq -373,Isiah Small,WO
11-06-2022,W 24,Atq -382,Gustavo Ritter,WO
11-06-2022,W 24,Atq -408,Nick Orozco,WO
11-06-2022,W 24,Atq -418,Marquis Wyatt,WO
11-06-2022,W 24,Atq -414,Titus Andersen,WO
11-06-2022,W 24,Atq -403,Will Mahoney,WO
11-06-2022,W 24,Atq -393,Emma Freeman,WO
11-06-2022,W 24,Atq -367,Briley Orr,WO
11-06-2022,W 24,Atq -452,Ayanna Atkins,WO
11-06-2022,W 24,Atq -421,Rylee Mullins,WO
11-06-2022,W 24,Atq -432,Ryann Guerrero,WO
11-06-2022,W 24,Atq -484,Demarcus Gordon,WO
11-06-2022,W 24,Atq -467,Esperanza Irwin,WO
11-06-2022,W 24,Atq -396,Karma Reeves,WO
11-06-2022,W 24,Atq -472,Cristofer Bernard,WO
11-06-2022,W 24,Atq -412,Tucker Austin,WO
11-06-2022,W 24,Atq -484,Adyson Moyer,WO
11-06-2022,W 24,Atq -385,Jase Ingram,WO
11-06-2022,W 24,Atq -456,Adriel Pace,WO
11-06-2022,W 24,Atq -375,Kenley Marsh,WO
11-06-2022,W 24,Atq -475,London Kim,WO
11-06-2022,W 24,Atq -405,Chris Frye,WO
11-06-2022,W 24,Atq -348,Weston Horton,WO
11-06-2022,W 24,Atq -468,Xiomara Ruiz,WO
11-06-2022,W 24,Atq -368,Macie Callahan,WO
11-06-2022,W 24,Atq -475,Rey Novak,WO
11-06-2022,W 24,Atq -375,Hailee Fitzpatrick,WO
11-06-2022,W 24,Atq -433,Jayce Fuentes,WO
11-06-2022,W 24,Atq -370,Ella Roth,WO
11-06-2022,W 24,Atq -423,Rodrigo Price,WO
11-06-2022,W 24,Atq -438,Miles Fields,WO
11-06-2022,W 24,Atq -349,Trystan Ortega,WO
11-06-2022,W 24,Atq -459,Iris Woodard,WO
11-06-2022,W 24,Atq -396,Joel Cruz,WO
11-06-2022,W 24,Atq -419,Faith Hamilton,WO
11-06-2022,W 24,Atq -446,April Ayers,WO
11-06-2022,W 24,Atq -334,Boston Morse,WO
11-06-2022,W 24,Atq -343,Myla Klein,WO
11-06-2022,W 24,Atq -335,Madelynn Gray,WO
11-06-2022,W 24,Atq -440,Mckayla Parker,WO
11-06-2022,W 24,Atq -405,Sofia Solis,WO
11-06-2022,W 24,Atq -450,Miya Hampton,WO
11-06-2022,W 24,Atq -467,Cason David,WO
11-06-2022,W 24,Atq -419,Kaylah Schultz,WO
11-06-2022,W 24,Atq -443,Lyric Bartlett,WO
11-06-2022,W 24,Atq -335,Tori Shannon,WO
11-06-2022,W 24,Atq -397,Grace Stone,WO
11-06-2022,W 24,Atq -404,Ana Little,WO
11-06-2022,W 24,Atq -436,Phoenix Brady,WO
11-06-2022,W 24,Atq -441,Loki Lal,WO
11-06-2022,W 24,Atq -366,Peter Pandey,WO
11-06-2022,W 24,Atq -438,Mekhi Singleton,WO
11-06-2022,W 24,Atq -398,Bo Cordova,WO
11-06-2022,W 24,Atq -411,Nevaeh Waller,WO
11-06-2022,W 24,Atq -462,Jarvis Singh,WO
11-06-2022,W 24,Atq -406,Thanos Thakur,WO
11-06-2022,W 25,Atq -453,Nehemiah Diaz,WO
11-06-2022,W 25,Atq -376,Dominique Benjamin,WO
11-06-2022,W 25,Atq -418,Hillary Kirk,WO
11-06-2022,W 25,Atq -373,Isiah Small,WO
11-06-2022,W 25,Atq -382,Gustavo Ritter,WO
11-06-2022,W 25,Atq -408,Nick Orozco,WO
11-06-2022,W 25,Atq -418,Marquis Wyatt,WO
11-06-2022,W 25,Atq -414,Titus Andersen,WO
11-06-2022,W 25,Atq -403,Will Mahoney,WO
11-06-2022,W 25,Atq -393,Emma Freeman,WO
11-06-2022,W 25,Atq -367,Briley Orr,WO
11-06-2022,W 25,Atq -452,Ayanna Atkins,WO
11-06-2022,W 25,Atq -421,Rylee Mullins,WO
11-06-2022,W 25,Atq -432,Ryann Guerrero,WO
11-06-2022,W 25,Atq -484,Demarcus Gordon,WO
11-06-2022,W 25,Atq -467,Esperanza Irwin,WO
12-06-2022,W 25,Atq -396,Karma Reeves,WO
12-06-2022,W 25,Atq -472,Cristofer Bernard,WO
12-06-2022,W 25,Atq -412,Tucker Austin,WO
12-06-2022,W 25,Atq -484,Adyson Moyer,WO
12-06-2022,W 25,Atq -385,Jase Ingram,WO
12-06-2022,W 25,Atq -456,Adriel Pace,WO
12-06-2022,W 25,Atq -375,Kenley Marsh,WO
12-06-2022,W 25,Atq -475,London Kim,WO
12-06-2022,W 25,Atq -405,Chris Frye,WO
12-06-2022,W 25,Atq -348,Weston Horton,WO
12-06-2022,W 25,Atq -468,Xiomara Ruiz,WO
12-06-2022,W 25,Atq -368,Macie Callahan,WO
12-06-2022,W 25,Atq -475,Rey Novak,WO
12-06-2022,W 25,Atq -375,Hailee Fitzpatrick,WO
12-06-2022,W 25,Atq -433,Jayce Fuentes,WO
12-06-2022,W 25,Atq -370,Ella Roth,WO
12-06-2022,W 25,Atq -423,Rodrigo Price,WO
12-06-2022,W 25,Atq -438,Miles Fields,WO
12-06-2022,W 25,Atq -349,Trystan Ortega,WO
12-06-2022,W 25,Atq -459,Iris Woodard,WO
12-06-2022,W 25,Atq -396,Joel Cruz,WO
12-06-2022,W 25,Atq -419,Faith Hamilton,WO
12-06-2022,W 25,Atq -446,April Ayers,WO
12-06-2022,W 25,Atq -334,Boston Morse,WO
12-06-2022,W 25,Atq -343,Myla Klein,WO
12-06-2022,W 25,Atq -335,Madelynn Gray,WO
12-06-2022,W 25,Atq -440,Mckayla Parker,WO
12-06-2022,W 25,Atq -405,Sofia Solis,WO
12-06-2022,W 25,Atq -450,Miya Hampton,WO
